,date,account_value
366,2021-08-02,1297131.1750399435
367,2021-08-03,1303639.4847552145
368,2021-08-04,1297023.3849093283
369,2021-08-05,1303717.0684000815
370,2021-08-06,1307381.721102413
371,2021-08-07,1302801.0615069235
372,2021-08-08,1302801.0615069235
373,2021-08-09,1302801.0615069235
374,2021-08-10,1305712.2149187888
375,2021-08-11,1311288.1522471274
376,2021-08-12,1314733.992422756
377,2021-08-13,1321219.3045603598
378,2021-08-14,1329061.4842249716
379,2021-08-15,1329061.4842249716
380,2021-08-16,1329061.4842249716
381,2021-08-17,1325393.2987963522
382,2021-08-18,1315316.5379778708
383,2021-08-19,1320079.245672878
384,2021-08-20,1330714.5824534262
385,2021-08-21,1334237.2812754477
386,2021-08-22,1334237.2812754477
387,2021-08-23,1334237.2812754477
388,2021-08-24,1333582.576647457
389,2021-08-25,1334947.7689158286
390,2021-08-26,1326625.4469057883
391,2021-08-27,1332874.032782253
392,2021-08-28,1331559.925249752
393,2021-08-29,1331559.925249752
394,2021-08-30,1331559.925249752
395,2021-08-31,1331915.8067576254
396,2021-09-01,1331603.2058512534
397,2021-09-02,1335478.3558451498
398,2021-09-03,1331114.2306238974
399,2021-09-04,1319201.4341990317
400,2021-09-05,1319201.4341990317
401,2021-09-06,1319201.4341990317
402,2021-09-07,1319201.4341990317
403,2021-09-08,1320138.3547274435
404,2021-09-09,1315553.9576632346
405,2021-09-10,1306357.1543528403
406,2021-09-11,1313302.6376826132
407,2021-09-12,1313302.6376826132
408,2021-09-13,1313302.6376826132
409,2021-09-14,1303732.3881670798
410,2021-09-15,1313042.976534542
411,2021-09-16,1310987.9795634116
412,2021-09-17,1305559.5889498556
413,2021-09-18,1284893.2191302145
414,2021-09-19,1284893.2191302145
415,2021-09-20,1284893.2191302145
416,2021-09-21,1281774.9551989401
417,2021-09-22,1291102.2572962607
418,2021-09-23,1307694.8318087424
419,2021-09-24,1305442.7475039328
420,2021-09-25,1300091.742876705
421,2021-09-26,1300091.742876705
422,2021-09-27,1300091.742876705
423,2021-09-28,1276890.5445620383
424,2021-09-29,1280110.7132796056
425,2021-09-30,1263637.0802305944
