,date,account_value
242,2021-03-31,1252807.627170257
243,2021-04-01,1260719.5850559992
244,2021-04-02,1272483.9874073786
245,2021-04-03,1272483.9874073786
246,2021-04-04,1272483.9874073786
247,2021-04-05,1272483.9874073786
248,2021-04-06,1272752.7980229182
249,2021-04-07,1273043.9726673884
250,2021-04-08,1276992.0070683283
251,2021-04-09,1288365.3751866145
252,2021-04-10,1287761.8167454524
253,2021-04-11,1287761.8167454524
254,2021-04-12,1287761.8167454524
255,2021-04-13,1282268.828052215
256,2021-04-14,1286942.2699772639
257,2021-04-15,1295854.5378910822
258,2021-04-16,1304605.5549961848
259,2021-04-17,1301222.9716831965
260,2021-04-18,1301222.9716831965
261,2021-04-19,1301222.9716831965
262,2021-04-20,1284999.1794621272
263,2021-04-21,1300073.0336262507
264,2021-04-22,1286180.665614776
265,2021-04-23,1300713.5490910334
266,2021-04-24,1299655.8265110774
267,2021-04-25,1299655.8265110774
268,2021-04-26,1299655.8265110774
269,2021-04-27,1301995.7108952326
270,2021-04-28,1304405.7688862605
271,2021-04-29,1316171.8347279353
272,2021-04-30,1303442.1890751643
273,2021-05-01,1311777.13519638
274,2021-05-02,1311777.13519638
275,2021-05-03,1311777.13519638
276,2021-05-04,1309225.771602325
277,2021-05-05,1316665.6657063288
278,2021-05-06,1335077.0228001399
279,2021-05-07,1343920.3738133234
280,2021-05-08,1342301.7974659724
281,2021-05-09,1342301.7974659724
282,2021-05-10,1342301.7974659724
283,2021-05-11,1320693.210513763
284,2021-05-12,1292856.5821644587
285,2021-05-13,1312291.3814198298
286,2021-05-14,1330041.070529632
287,2021-05-15,1327464.3219181818
288,2021-05-16,1327464.3219181818
289,2021-05-17,1327464.3219181818
290,2021-05-18,1312757.3647877497
291,2021-05-19,1305609.6655384821
292,2021-05-20,1313338.265048675
293,2021-05-21,1317970.1838719172
294,2021-05-22,1325520.249675445
295,2021-05-23,1325520.249675445
296,2021-05-24,1325520.249675445
297,2021-05-25,1320712.8711430354
298,2021-05-26,1325133.18232315
299,2021-05-27,1328738.9080769343
300,2021-05-28,1338110.4933811945
301,2021-05-29,1343660.6228520197
302,2021-05-30,1343660.6228520197
303,2021-05-31,1343660.6228520197
304,2021-06-01,1343660.6228520197
305,2021-06-02,1344793.500217132
306,2021-06-03,1345984.9467579646
307,2021-06-04,1354913.627788238
308,2021-06-05,1349305.4292790217
309,2021-06-06,1349305.4292790217
310,2021-06-07,1349305.4292790217
311,2021-06-08,1346053.7770497126
312,2021-06-09,1337727.9280812067
313,2021-06-10,1333209.1126972956
314,2021-06-11,1338061.4860264582
315,2021-06-12,1334508.4650303645
316,2021-06-13,1334508.4650303645
317,2021-06-14,1334508.4650303645
318,2021-06-15,1328128.2715946955
319,2021-06-16,1320419.7810169978
320,2021-06-17,1306503.4761082453
321,2021-06-18,1283461.53212326
322,2021-06-19,1306847.249034576
323,2021-06-20,1306847.249034576
324,2021-06-21,1306847.249034576
325,2021-06-22,1311680.1086537165
326,2021-06-23,1311529.109668426
327,2021-06-24,1323374.0388371272
328,2021-06-25,1340929.2631260676
329,2021-06-26,1338080.6083103938
330,2021-06-27,1338080.6083103938
331,2021-06-28,1338080.6083103938
332,2021-06-29,1346242.127864532
333,2021-06-30,1353358.1207615656
334,2021-07-01,1355580.5222965998
335,2021-07-02,1356322.3488423151
336,2021-07-03,1348085.1511647028
337,2021-07-04,1348085.1511647028
338,2021-07-05,1348085.1511647028
339,2021-07-06,1348085.1511647028
340,2021-07-07,1351532.4707600398
341,2021-07-08,1335806.1020619196
342,2021-07-09,1356691.6418797297
343,2021-07-10,1363334.0241276545
344,2021-07-11,1363334.0241276545
345,2021-07-12,1363334.0241276545
346,2021-07-13,1355300.1534611506
347,2021-07-14,1356507.2274281306
348,2021-07-15,1355775.5471226496
349,2021-07-16,1343153.256366424
350,2021-07-17,1320384.8200337214
351,2021-07-18,1320384.8200337214
352,2021-07-19,1320384.8200337214
353,2021-07-20,1341361.881190948
354,2021-07-21,1356033.4695545954
355,2021-07-22,1357540.3107182307
356,2021-07-23,1367462.9105793757
357,2021-07-24,1370821.3806950373
358,2021-07-25,1370821.3806950373
359,2021-07-26,1370821.3806950373
360,2021-07-27,1363303.2221714777
361,2021-07-28,1359013.8370396418
362,2021-07-29,1367622.9334141535
363,2021-07-30,1363601.5622288508
364,2021-07-31,1364387.5241429133
365,2021-08-01,1364387.5241429133
366,2021-08-02,1364387.5241429133
367,2021-08-03,1377821.5982167048
368,2021-08-04,1370747.0224110407
369,2021-08-05,1386394.8747593684
370,2021-08-06,1396648.9251972956
371,2021-08-07,1394800.5727268977
372,2021-08-08,1394800.5727268977
373,2021-08-09,1394800.5727268977
374,2021-08-10,1403208.0959355158
375,2021-08-11,1415720.7142826838
376,2021-08-12,1420093.166270904
377,2021-08-13,1417611.6078068537
378,2021-08-14,1418745.6862217707
379,2021-08-15,1418745.6862217707
380,2021-08-16,1418745.6862217707
381,2021-08-17,1401004.9602543635
382,2021-08-18,1390189.1689640803
383,2021-08-19,1384178.8161656184
384,2021-08-20,1397263.3712498469
385,2021-08-21,1407901.1269337458
386,2021-08-22,1407901.1269337458
387,2021-08-23,1407901.1269337458
388,2021-08-24,1412395.0617787165
389,2021-08-25,1418199.5801502985
390,2021-08-26,1413170.9762989802
391,2021-08-27,1423966.6056553645
392,2021-08-28,1421165.5537373347
393,2021-08-29,1421165.5537373347
394,2021-08-30,1421165.5537373347
395,2021-08-31,1420353.824435882
396,2021-09-01,1420391.8502995295
397,2021-09-02,1425369.223354034
398,2021-09-03,1424735.3250614924
399,2021-09-04,1417968.1968342585
400,2021-09-05,1417968.1968342585
401,2021-09-06,1417968.1968342585
402,2021-09-07,1417968.1968342585
403,2021-09-08,1413501.6667820734
404,2021-09-09,1411447.1325413508
405,2021-09-10,1402867.7644078059
406,2021-09-11,1410097.010562591
407,2021-09-12,1410097.010562591
408,2021-09-13,1410097.010562591
409,2021-09-14,1396636.7822834773
410,2021-09-15,1401706.4944111628
411,2021-09-16,1399133.38444107
412,2021-09-17,1389456.6165577692
413,2021-09-18,1362134.8453175349
414,2021-09-19,1362134.8453175349
415,2021-09-20,1362134.8453175349
416,2021-09-21,1361127.731418304
417,2021-09-22,1378150.3008305354
418,2021-09-23,1404937.3428532404
419,2021-09-24,1404432.5056721491
420,2021-09-25,1410903.1530796809
421,2021-09-26,1410903.1530796809
422,2021-09-27,1410903.1530796809
423,2021-09-28,1384951.705081634
424,2021-09-29,1385930.0175282282
425,2021-09-30,1365725.6311451716
