,date,account_value
401,2021-09-06,1325187.375307419
402,2021-09-07,1325187.375307419
403,2021-09-08,1319637.5491889499
404,2021-09-09,1320241.082895615
405,2021-09-10,1310675.3340858005
406,2021-09-11,1325144.9907935641
407,2021-09-12,1325144.9907935641
408,2021-09-13,1325144.9907935641
409,2021-09-14,1313841.7354682467
410,2021-09-15,1323558.5734351657
411,2021-09-16,1322896.8444541476
412,2021-09-17,1319251.3492606662
413,2021-09-18,1294743.6389258883
414,2021-09-19,1294743.6389258883
415,2021-09-20,1294743.6389258883
416,2021-09-21,1295971.2186149142
417,2021-09-22,1308426.9106467746
418,2021-09-23,1322432.5778754733
419,2021-09-24,1319434.820886948
420,2021-09-25,1328152.7331565402
421,2021-09-26,1328152.7331565402
422,2021-09-27,1328152.7331565402
423,2021-09-28,1309172.4686606906
424,2021-09-29,1317349.810175278
425,2021-09-30,1291647.339899399
