,date,account_value
225,2021-03-14,1222409.371243428
226,2021-03-15,1222409.371243428
227,2021-03-16,1220146.4647569167
228,2021-03-17,1222319.3564271438
229,2021-03-18,1218527.034359883
230,2021-03-19,1208922.6781434524
231,2021-03-20,1209858.1893281448
232,2021-03-21,1209858.1893281448
233,2021-03-22,1209858.1893281448
234,2021-03-23,1201569.3266267288
235,2021-03-24,1203377.615460347
236,2021-03-25,1205352.2410783279
237,2021-03-26,1224484.8553208816
238,2021-03-27,1226865.1157350051
239,2021-03-28,1226865.1157350051
240,2021-03-29,1226865.1157350051
241,2021-03-30,1223896.470059346
242,2021-03-31,1221693.9111451614
243,2021-04-01,1227571.6267976272
244,2021-04-02,1238220.7867097366
245,2021-04-03,1238220.7867097366
246,2021-04-04,1238220.7867097366
247,2021-04-05,1238220.7867097366
248,2021-04-06,1236387.1622285354
249,2021-04-07,1239648.812146138
250,2021-04-08,1239532.8833741653
251,2021-04-09,1244956.2001008498
252,2021-04-10,1244339.8620423782
253,2021-04-11,1244339.8620423782
254,2021-04-12,1244339.8620423782
255,2021-04-13,1237451.6170243728
256,2021-04-14,1233167.199116658
257,2021-04-15,1239352.354321431
258,2021-04-16,1247382.971219014
259,2021-04-17,1245886.2559175002
260,2021-04-18,1245886.2559175002
261,2021-04-19,1245886.2559175002
262,2021-04-20,1245317.8171891677
263,2021-04-21,1253991.916089009
264,2021-04-22,1242711.5207185256
265,2021-04-23,1249441.3005189407
266,2021-04-24,1245474.8951005447
267,2021-04-25,1245474.8951005447
268,2021-04-26,1245474.8951005447
269,2021-04-27,1244859.7927827346
270,2021-04-28,1242863.7032899368
271,2021-04-29,1253356.6173066604
272,2021-04-30,1245141.4003037917
273,2021-05-01,1249169.2177476394
274,2021-05-02,1249169.2177476394
275,2021-05-03,1249169.2177476394
276,2021-05-04,1254250.4272965896
277,2021-05-05,1254449.3447770583
278,2021-05-06,1264559.5645951736
279,2021-05-07,1269147.7688416946
280,2021-05-08,1272066.922970723
281,2021-05-09,1272065.5493090828
282,2021-05-10,1272064.2268665016
283,2021-05-11,1260614.8624393623
284,2021-05-12,1242251.0009472053
285,2021-05-13,1259639.669034211
286,2021-05-14,1270110.4340145271
287,2021-05-15,1269118.9720623177
288,2021-05-16,1269118.9720623177
289,2021-05-17,1269118.9720623177
290,2021-05-18,1262205.6104290169
291,2021-05-19,1260656.1592609566
292,2021-05-20,1267459.955247132
293,2021-05-21,1269835.292168824
294,2021-05-22,1278564.95464441
295,2021-05-23,1278564.95464441
296,2021-05-24,1278564.95464441
297,2021-05-25,1274401.8447849434
298,2021-05-26,1270084.1138622444
299,2021-05-27,1276724.7346595314
300,2021-05-28,1283526.4974692848
301,2021-05-29,1275794.3800757912
302,2021-05-30,1275794.3800757912
303,2021-05-31,1275794.3800757912
304,2021-06-01,1275794.3800757912
305,2021-06-02,1277682.3508018043
306,2021-06-03,1274767.3761313942
307,2021-06-04,1281362.92898021
308,2021-06-05,1275892.874784806
309,2021-06-06,1275892.874784806
310,2021-06-07,1275892.874784806
311,2021-06-08,1270702.618448594
312,2021-06-09,1271465.7405074623
313,2021-06-10,1277287.0284446266
314,2021-06-11,1272581.1501029518
315,2021-06-12,1271287.3170417335
316,2021-06-13,1271287.3170417335
317,2021-06-14,1271287.3170417335
318,2021-06-15,1261648.231752732
319,2021-06-16,1258179.1142409828
320,2021-06-17,1252889.2425635841
321,2021-06-18,1230661.0476249245
322,2021-06-19,1247193.7880767372
323,2021-06-20,1247193.7880767372
324,2021-06-21,1247193.7880767372
325,2021-06-22,1246327.8075583961
326,2021-06-23,1244106.6515601662
327,2021-06-24,1252868.0178855446
